Time,Zone,PosX,PosY,PosZ,VelX,VelY,VelZ,Events,Jumps,TimeinForest,TimeinCave,TimeinSwamp,JumpsinForest,JumpsinCave,JumpsinSwamp,DistanceTraveledinForest,DistanceTraveledinCave,DistanceTraveledinSwamp,MaxSpeed,TotalJumps,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,TotalDistanceTraveled
0.62899994850159,Setup,-346.785003662109,32.5282783508301,-679.710021972656,0,-1.14333343505859,0,0,0,180.106999874115,321.754000425339,242.985000133514,5,5,0,61356.8188135624,43831.9277804196,44859.9999895096,13.3338823318481,23,-351.89892578125,-30.1507396697998,-709.247375488281,657.440551757813,163.915908813477,134.348876953125,179113.32688728
3.28299999237061,Setup,-346.785003662109,32.27783203125,-679.710021972656,0,-2.45000004768372,0,0,0
3.86500000953674,Setup,-346.785003662109,31.8531665802002,-679.710021972656,0,-3.75666737556458,0,0,0
4.86699986457825,Setup,-346.785003662109,31.2542781829834,-679.710021972656,0,-5.06333446502686,0,0,0
5.06299996376038,Setup,-346.785003662109,30.4811668395996,-679.710021972656,0,-6.37000179290771,0,0,0
5.51799988746643,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.54800009727478,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.58299994468689,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.62199997901917,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.65700006484985,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.6949999332428,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.72199988365173,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.75,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.77900004386902,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.8050000667572,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.8289999961853,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.84999990463257,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.87400007247925,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.90299987792969,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.92899990081787,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.95499992370605,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
5.98300004005432,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.0090000629425,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.03600001335144,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.06500005722046,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.08899998664856,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.10999989509583,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.13199996948242,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.16199994087219,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.16599988937378,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.18599987030029,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.20600008964539,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.22399997711182,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.24499988555908,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.26099991798401,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.27799987792969,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.30200004577637,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.32599997520447,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.34800004959106,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.36899995803833,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.38700008392334,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.40499997138977,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.42400002479553,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.44700002670288,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.4689998626709,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.48699998855591,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.50499987602234,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.52500009536743,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.54500007629395,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.56599998474121,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.58599996566772,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.60599994659424,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.62700009346008,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
6.65000009536743,Setup,-346.785003662109,30.172908782959,-679.710021972656,0,0,0,0,0
